DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2024-02-29,2024-02-29,CE,45000.0,1062.2,1389.45,664.0,1071.8,1121.3,46120.9,1665855,15,76480920882.75,123570.0,-37560.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-28,2024-02-29,CE,45000.0,1587.65,1760.85,805.05,877.75,809.9,877.75,419595,15,19343416745.25,161130.0,-2085.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-27,2024-02-29,CE,45000.0,1544.45,1740.15,1342.9,1590.95,1610.15,1590.95,171675,15,7993918484.25,163215.0,-11565.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-26,2024-02-29,CE,45000.0,1790.0,1950.0,1569.95,1626.0,1602.35,1626.0,80205,15,3749353431.75,174780.0,-2295.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-23,2024-02-29,CE,45000.0,2035.35,2408.7,1804.3,1888.4,1819.95,1888.4,54000,15,2542704643.5,177075.0,-8745.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-22,2024-02-29,CE,45000.0,2100.0,2128.6,1611.0,2008.8,2011.25,2008.8,92925,15,4353774251.25,185820.0,-8715.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-21,2024-02-29,CE,45000.0,2287.25,2435.45,1973.5,2102.3,1986.5,2102.3,94995,15,4482378823.5,194535.0,9210.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-20,2024-02-29,CE,45000.0,1749.9,2295.3,1650.0,2248.35,2285.95,2248.35,68595,15,3226974579.0,185325.0,-14085.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-19,2024-02-29,CE,45000.0,1749.95,2007.9,1600.05,1780.9,1801.55,1780.9,75465,15,3537293172.75,199410.0,-675.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-16,2024-02-29,CE,45000.0,1730.15,2029.05,1606.85,1703.4,1680.0,1703.4,88185,15,4122578590.5,200085.0,-21840.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-15,2024-02-29,CE,45000.0,1516.25,1687.2,1148.8,1624.5,1669.1,1624.5,269805,15,12513554332.5,221925.0,-46260.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-14,2024-02-29,CE,45000.0,1010.0,1620.0,735.3,1375.45,1475.0,1375.45,1439280,15,66238575108.0,268185.0,6075.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-13,2024-02-29,CE,45000.0,834.0,1350.0,758.25,1162.35,1095.0,1162.35,1603170,15,73789974592.5,262110.0,-113040.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-12,2024-02-29,CE,45000.0,1301.0,1301.0,658.7,784.1,781.0,784.1,1339785,15,61371358773.0,375150.0,167085.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-09,2024-02-29,CE,45000.0,890.45,1474.2,828.9,1279.95,1325.0,1279.95,735120,15,33862711680.75,208065.0,-15450.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-08,2024-02-29,CE,45000.0,1579.95,1723.65,821.5,890.4,939.7,890.4,493470,15,22738353488.25,223515.0,59850.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-07,2024-02-29,CE,45000.0,1520.0,1615.25,1350.0,1476.85,1538.1,1476.85,127830,15,5938550231.25,163665.0,-12690.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-06,2024-02-29,CE,45000.0,1450.0,1551.35,1281.55,1404.45,1436.0,1404.45,109110,15,5063792013.0,176355.0,45.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-05,2024-02-29,CE,45000.0,1481.95,1715.0,1416.0,1493.1,1449.9,1493.1,141240,15,6574057649.25,176310.0,-330.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-02,2024-02-29,CE,45000.0,2058.85,2361.95,1601.05,1647.25,1613.45,1647.25,217095,15,10222687814.25,176640.0,-70425.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-01,2024-02-29,CE,45000.0,1808.95,1943.3,1455.0,1796.0,1820.0,1796.0,158955,15,7421154859.5,247065.0,-17070.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-01-31,2024-02-29,CE,45000.0,1242.25,1890.0,1206.0,1776.85,1789.4,1776.85,426225,15,19856916702.75,264135.0,-37230.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-01-30,2024-02-29,CE,45000.0,1599.9,1599.95,1206.0,1350.2,1324.0,1350.2,326880,15,15159965295.0,301365.0,-28815.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-29,2024-02-29,PE,45000.0,19.9,48.45,0.05,0.3,0.05,46120.9,173740500,15,7820428906773.0,1840395.0,-900870.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-28,2024-02-29,PE,45000.0,6.55,60.75,4.85,26.9,26.4,26.9,149452740,15,6728490503884.5,2741265.0,-350505.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-27,2024-02-29,PE,45000.0,30.5,38.45,9.3,10.4,10.15,10.4,28175115,15,1268405426166.75,3091770.0,543000.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-26,2024-02-29,PE,45000.0,34.05,48.0,18.4,28.4,31.3,28.4,20404620,15,918827855268.75,2548770.0,274830.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-23,2024-02-29,PE,45000.0,33.85,47.35,20.7,33.95,35.9,33.95,22122180,15,996196113411.0,2273940.0,395355.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-22,2024-02-29,PE,45000.0,60.4,106.6,36.5,40.3,39.0,40.3,17596800,15,793072769791.5,1878585.0,443805.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-21,2024-02-29,PE,45000.0,59.85,70.6,32.2,55.4,64.3,55.4,4903470,15,220910260208.25,1434780.0,570405.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-20,2024-02-29,PE,45000.0,144.05,169.9,68.95,72.2,72.0,72.2,2473920,15,111573124364.25,864375.0,4770.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-19,2024-02-29,PE,45000.0,180.0,199.0,125.9,146.9,141.55,146.9,1228425,15,55460079708.75,859605.0,-31005.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-16,2024-02-29,PE,45000.0,186.65,256.2,156.35,196.45,201.0,196.45,1347405,15,60899074284.75,890610.0,89685.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-15,2024-02-29,PE,45000.0,295.95,460.0,220.0,244.1,236.05,244.1,1524195,15,69083749110.0,800925.0,-33030.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-14,2024-02-29,PE,45000.0,599.7,703.95,267.15,314.05,296.65,314.05,2522625,15,114682510423.5,833955.0,148515.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-13,2024-02-29,PE,45000.0,626.6,733.5,337.5,403.7,425.6,403.7,2145060,15,97615342240.5,685440.0,7005.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-12,2024-02-29,PE,45000.0,366.05,847.8,349.95,679.95,683.95,679.95,1916760,15,87540667133.25,678435.0,59145.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-09,2024-02-29,PE,45000.0,649.95,715.7,351.05,381.0,352.8,381.0,1265025,15,57585107610.75,619290.0,35055.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-08,2024-02-29,PE,45000.0,303.75,758.5,250.0,673.7,630.15,673.7,1449885,15,65986025485.5,584235.0,137370.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-07,2024-02-29,PE,45000.0,381.4,435.45,293.5,335.35,310.85,335.35,509895,15,23128737231.75,446865.0,15645.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-06,2024-02-29,PE,45000.0,450.0,530.0,389.05,429.3,406.3,429.3,481335,15,21876585939.75,431220.0,6675.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-05,2024-02-29,PE,45000.0,445.6,537.35,366.0,448.9,470.0,448.9,538815,15,24486146539.5,424545.0,2805.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-02,2024-02-29,PE,45000.0,273.75,436.25,208.85,408.9,425.05,408.9,1144800,15,51844316380.5,421740.0,-10215.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-01,2024-02-29,PE,45000.0,405.3,556.95,325.95,345.5,395.0,345.5,1363935,15,61957028408.25,431955.0,26445.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-01-31,2024-02-29,PE,45000.0,711.95,787.05,425.65,447.6,449.0,447.6,966615,15,44009259107.25,405510.0,-32130.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-01-30,2024-02-29,PE,45000.0,585.95,773.05,578.9,675.25,715.0,675.25,1009845,15,46120513922.25,437640.0,-15570.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-29,2024-02-29,CE,46000.0,176.7,399.0,21.15,71.45,122.0,46120.9,361538880,15,16672993635632.2,2133975.0,-295680.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-28,2024-02-29,CE,46000.0,666.0,807.5,140.0,188.05,140.0,188.05,69613950,15,3223228587504.75,2429655.0,2008095.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-27,2024-02-29,CE,46000.0,700.0,823.2,538.75,683.8,693.0,683.8,4861620,15,226878414978.0,421560.0,24825.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-26,2024-02-29,CE,46000.0,869.95,1051.0,730.2,775.25,739.95,775.25,2238090,15,104884465636.5,396735.0,42285.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-23,2024-02-29,CE,46000.0,1143.0,1474.35,927.55,994.35,931.3,994.35,832695,15,39264858193.5,354450.0,-22350.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-22,2024-02-29,CE,46000.0,1192.25,1250.0,824.4,1124.1,1129.95,1124.1,1756530,15,82565074013.25,376800.0,-36120.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-21,2024-02-29,CE,46000.0,1460.05,1527.6,1107.4,1214.75,1137.2,1214.75,484875,15,22941663284.25,412920.0,37050.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-20,2024-02-29,CE,46000.0,940.05,1416.6,875.0,1370.0,1411.4,1370.0,615105,15,29039172324.0,375870.0,-76860.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-19,2024-02-29,CE,46000.0,930.9,1190.0,865.05,997.4,1023.75,997.4,503205,15,23674828386.0,452730.0,-61380.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-16,2024-02-29,CE,46000.0,1044.7,1224.15,891.85,948.6,921.0,948.6,909675,15,42750692136.75,514110.0,-49215.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-15,2024-02-29,CE,46000.0,842.0,949.0,583.8,901.85,938.0,901.85,2666340,15,124673482533.0,563325.0,-23010.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-14,2024-02-29,CE,46000.0,417.7,901.8,313.05,739.15,816.95,739.15,2571750,15,119758086564.75,586335.0,375.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
2024-02-13,2024-02-29,CE,46000.0,380.0,702.95,333.0,551.4,520.45,551.4,1595640,15,74204358237.75,585960.0,-675.0,BANKNIFTY,OPTIDX,2024,2,BANKNIFTY
