DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2022-01-27,2022-01-27,CE,35000.0,2230.0,3028.45,2018.45,2947.0,2985.6,37982.1,22275,25,839294960.0,101975.0,-11000.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-25,2022-01-27,CE,35000.0,1644.15,2771.3,1553.5,2747.8,2749.4,2747.8,29850,25,1110902841.25,112975.0,-13175.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-24,2022-01-27,CE,35000.0,2500.0,2650.7,1536.15,1997.6,1894.0,1997.6,42400,25,1570211583.75,126150.0,-1400.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-21,2022-01-27,CE,35000.0,2566.6,2721.85,2310.3,2518.8,2625.05,2518.8,16300,25,611431583.75,127550.0,-5300.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-20,2022-01-27,CE,35000.0,3160.0,3236.4,2711.4,2986.85,3021.25,2986.85,19250,25,731789653.75,132850.0,-7450.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-19,2022-01-27,CE,35000.0,3006.05,3360.55,2885.25,3153.3,3188.35,3153.3,6000,25,228446045.0,140300.0,-3875.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-18,2022-01-27,CE,35000.0,3455.0,3929.25,3200.0,3291.1,3270.0,3291.1,5425,25,209324602.5,144175.0,-3150.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-17,2022-01-27,CE,35000.0,3520.95,3700.0,3300.0,3341.8,3360.0,3341.8,2700,25,103858765.0,147325.0,-975.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-14,2022-01-27,CE,35000.0,3283.35,3574.8,3151.6,3520.95,3450.55,3520.95,3875,25,148626916.25,148300.0,-1150.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-13,2022-01-27,CE,35000.0,3720.3,3820.0,3540.0,3602.35,3600.0,3602.35,6500,25,251207291.25,149450.0,-475.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-12,2022-01-27,CE,35000.0,3829.4,3976.95,3767.4,3882.85,3850.0,3882.85,9050,25,351741691.25,149925.0,-2775.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
2022-01-11,2022-01-27,CE,35000.0,3373.35,3666.25,3255.0,3579.1,3590.0,3579.1,4925,25,189598353.75,152700.0,-675.0,BANKNIFTY,OPTIDX,2022,1,BANKNIFTY
