DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2022-07-28,2022-07-28,CE,35000.0,2089.0,2473.5,2089.0,2377.9,2380.25,37378.15,132025,25,4923974091.25,136900.0,-84825.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-27,2022-07-28,CE,35000.0,1337.95,1800.25,1255.15,1760.35,1770.0,1760.35,131775,25,4817780082.5,221725.0,-37875.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-26,2022-07-28,CE,35000.0,1614.25,1681.0,1328.5,1384.1,1339.3,1384.1,173375,25,6321742887.5,259600.0,-22950.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-25,2022-07-28,CE,35000.0,1717.7,1996.05,1472.5,1721.85,1687.1,1721.85,146950,25,5386158358.75,282550.0,-42200.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-22,2022-07-28,CE,35000.0,1334.4,1843.2,1326.6,1732.9,1742.0,1732.9,266550,25,9760148611.25,324750.0,-66025.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-21,2022-07-28,CE,35000.0,1083.35,1398.0,1016.0,1245.3,1286.95,1245.3,363325,25,13163802803.75,390775.0,-50700.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-20,2022-07-28,CE,35000.0,1011.1,1304.35,1011.1,1083.35,1044.25,1083.35,456850,25,16518560005.0,441475.0,-141025.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-19,2022-07-28,CE,35000.0,602.1,948.1,554.65,907.65,892.2,907.65,1134275,25,40565163938.75,582500.0,-86350.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-18,2022-07-28,CE,35000.0,455.5,727.0,401.15,698.35,694.75,698.35,2369925,25,84187087297.5,668850.0,33925.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-15,2022-07-28,CE,35000.0,431.6,478.0,314.6,382.25,393.5,382.25,1798200,25,63602784835.0,634925.0,82350.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-14,2022-07-28,CE,35000.0,535.85,598.95,376.85,402.1,398.25,402.1,1434225,25,50874364376.25,552575.0,26025.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-13,2022-07-28,CE,35000.0,743.15,779.05,502.95,539.7,545.0,539.7,1063375,25,37857221073.75,526550.0,87825.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-12,2022-07-28,CE,35000.0,798.0,892.2,654.15,689.8,660.1,689.8,462200,25,16539291515.0,438725.0,-8625.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-11,2022-07-28,CE,35000.0,738.4,985.45,645.75,911.7,904.9,911.7,534525,25,19161475098.75,447350.0,-18125.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-08,2022-07-28,CE,35000.0,699.95,848.9,660.95,734.9,738.4,734.9,683650,25,24433532603.75,465475.0,-18625.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-07,2022-07-28,CE,35000.0,534.85,706.7,523.0,679.0,699.0,679.0,953225,25,33945891625.0,484100.0,18650.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-06,2022-07-28,CE,35000.0,302.5,473.0,294.25,440.0,461.65,440.0,785275,25,27795878606.25,465450.0,34925.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-05,2022-07-28,CE,35000.0,399.65,464.25,270.35,292.85,270.35,292.85,807000,25,28558411886.25,430525.0,-27825.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-04,2022-07-28,CE,35000.0,301.0,376.1,283.75,364.1,368.8,364.1,596525,25,21076184775.0,458350.0,23850.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-07-01,2022-07-28,CE,35000.0,253.55,324.5,216.9,300.1,324.5,300.1,696325,25,24547421476.25,434500.0,69100.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-06-30,2022-07-28,CE,35000.0,261.0,373.55,256.0,279.35,269.2,279.35,456550,25,16118022423.75,365400.0,68050.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
2022-06-29,2022-07-28,CE,35000.0,304.05,325.1,270.0,277.65,273.95,277.65,291375,25,10281004605.0,297350.0,38175.0,BANKNIFTY,OPTIDX,2022,7,BANKNIFTY
