DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2023-04-27,2023-04-27,CE,40000.0,2799.45,3034.65,2750.05,3003.75,3003.0,43000.85,75550,25,3242759790.0,114500.0,-44525.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-26,2023-04-27,CE,40000.0,2600.0,2859.95,2465.5,2835.7,2846.0,2835.7,33075,25,1410837743.75,159025.0,-20100.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-25,2023-04-27,CE,40000.0,2683.45,2850.0,2620.0,2705.65,2659.8,2705.65,21300,25,910614757.5,179125.0,-8800.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-24,2023-04-27,CE,40000.0,2343.0,2708.0,2293.45,2639.8,2664.6,2639.8,59225,25,2518763935.0,187925.0,-33700.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-21,2023-04-27,CE,40000.0,2310.9,2381.0,1981.9,2143.1,2120.3,2143.1,44025,25,1855801491.25,221625.0,-15725.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-20,2023-04-27,CE,40000.0,2185.0,2374.15,2133.0,2271.15,2272.5,2271.15,68600,25,2897958088.75,237350.0,16275.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-19,2023-04-27,CE,40000.0,2280.0,2365.95,2090.05,2184.1,2179.35,2184.1,30475,25,1286696562.5,221075.0,-11050.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-18,2023-04-27,CE,40000.0,2380.0,2543.15,2197.0,2356.4,2331.65,2356.4,31600,25,1338512026.25,232125.0,-17200.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-17,2023-04-27,CE,40000.0,2161.0,2400.1,1915.05,2367.75,2317.6,2367.75,31375,25,1323726741.25,249325.0,-2625.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-13,2023-04-27,CE,40000.0,1668.6,2252.7,1660.0,2216.7,2226.0,2216.7,81850,25,3436487253.75,251950.0,-15200.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-12,2023-04-27,CE,40000.0,1577.4,1723.75,1558.4,1709.3,1708.0,1709.3,53775,25,2239236518.75,267150.0,-15175.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
2023-04-11,2023-04-27,CE,40000.0,1240.0,1595.0,1224.05,1571.3,1577.4,1571.3,94325,25,3912338045.0,282325.0,-6325.0,BANKNIFTY,OPTIDX,2023,4,BANKNIFTY
