DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2022-10-27,2022-10-27,CE,35000.0,6387.0,6496.55,6190.0,6294.4,6300.15,41299.3,30625,25,1265119412.5,24175.0,-10775.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-25,2022-10-27,CE,35000.0,6150.0,6384.1,6058.6,6118.65,6058.6,6118.65,11575,25,476939552.5,34950.0,-9825.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-21,2022-10-27,CE,35000.0,5470.2,5980.0,5470.2,5809.25,5820.0,5809.25,5675,25,231416525.0,44700.0,-1500.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-20,2022-10-27,CE,35000.0,5129.25,5217.1,4899.4,5210.05,5215.85,5210.05,2700,25,108254117.5,46200.0,-1325.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-19,2022-10-27,CE,35000.0,5508.35,5634.5,5306.75,5397.7,5419.05,5397.7,4075,25,165081691.25,47525.0,-25.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-18,2022-10-27,CE,35000.0,5314.7,5470.0,5300.0,5360.0,5360.0,5360.0,2075,25,83805242.5,47550.0,-1100.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-17,2022-10-27,CE,35000.0,4479.7,4980.0,4395.4,4977.2,4980.0,4977.2,2775,25,110334717.5,48650.0,-775.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-14,2022-10-27,CE,35000.0,4400.0,4644.55,4400.0,4550.0,4550.0,4393.9,1775,25,70112635.0,49425.0,-75.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-13,2022-10-27,CE,35000.0,4110.0,4126.4,3558.9,3773.35,3768.6,3773.35,3650,25,141800370.0,49500.0,-1675.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-12,2022-10-27,CE,35000.0,3751.95,4250.0,3751.95,4220.5,4250.0,4220.5,4750,25,184979288.75,51175.0,3100.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
2022-10-11,2022-10-27,CE,35000.0,4100.0,4250.45,3763.0,3783.6,3763.0,3783.6,1775,25,69312472.5,48075.0,-625.0,BANKNIFTY,OPTIDX,2022,10,BANKNIFTY
