DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2022-09-29,2022-09-29,CE,35000.0,3180.0,3281.75,2550.0,2647.9,2661.5,37647.75,56050,25,2120983107.5,20225.0,-18750.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-28,2022-09-29,CE,35000.0,3068.85,3388.0,2677.15,2860.0,2677.15,2860.0,16450,25,625987131.25,38975.0,-7200.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-27,2022-09-29,CE,35000.0,3918.85,4064.25,3300.0,3498.6,3580.65,3498.6,8650,25,334162148.75,46175.0,-5450.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-26,2022-09-29,CE,35000.0,4192.75,4199.65,3560.0,3640.95,3657.85,3640.95,13125,25,508833255.0,51625.0,-3500.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-23,2022-09-29,CE,35000.0,5432.4,5432.4,4492.7,4645.35,4615.3,4645.35,7175,25,285245260.0,55125.0,-2950.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-22,2022-09-29,CE,35000.0,5970.8,6179.95,5434.05,5674.2,5674.2,5674.2,4775,25,194445936.25,58075.0,-2100.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-21,2022-09-29,CE,35000.0,6419.0,6529.55,5958.3,6294.2,6294.2,6248.5,1000,25,41336881.25,60175.0,-625.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-20,2022-09-29,CE,35000.0,6356.65,6590.0,6356.65,6420.0,6420.0,6420.0,250,25,10374745.0,60800.0,-125.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-19,2022-09-29,CE,35000.0,5686.6,6070.0,5686.6,5855.0,5855.0,5960.1,575,25,23519357.5,60925.0,-25.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-16,2022-09-29,CE,35000.0,5940.5,6113.75,5600.0,5819.55,5817.15,5819.55,1925,25,78832006.25,60950.0,-1050.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-15,2022-09-29,CE,35000.0,6625.0,6640.0,6205.95,6257.55,6218.7,6257.55,2800,25,115748792.5,62000.0,275.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-14,2022-09-29,CE,35000.0,5606.1,6680.05,5595.1,6396.55,6411.5,6396.55,2125,25,87689633.75,61725.0,-1925.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-13,2022-09-29,CE,35000.0,5801.8,6277.55,5785.1,6131.0,5892.65,6131.0,1925,25,78771500.0,63650.0,-850.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-12,2022-09-29,CE,35000.0,5593.65,5742.75,5500.0,5659.25,5650.0,5659.25,2275,25,92475877.5,64500.0,-1875.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-09,2022-09-29,CE,35000.0,5601.3,5747.0,5430.0,5440.0,5450.0,5440.0,1225,25,49724913.75,66375.0,-500.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-08,2022-09-29,CE,35000.0,4829.3,5343.05,4829.3,5288.05,5320.0,5288.05,3550,25,142380118.75,66875.0,-1500.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-07,2022-09-29,CE,35000.0,4450.0,4689.4,4450.0,4575.0,4575.0,4616.1,975,25,38587070.0,68375.0,375.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-06,2022-09-29,CE,35000.0,4830.0,4980.0,4701.0,4799.0,4799.0,4799.0,550,25,21883430.0,68000.0,-175.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
2022-09-05,2022-09-29,CE,35000.0,4801.0,4982.7,4801.0,4929.95,4929.95,4974.65,1150,25,45852325.0,68175.0,-50.0,BANKNIFTY,OPTIDX,2022,9,BANKNIFTY
