DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2023-09-28,2023-09-28,CE,40000.0,4635.0,4692.05,4300.05,4336.8,4300.05,44300.95,14775,15,656226578.25,26490.0,-4890.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-27,2023-09-28,CE,40000.0,4500.0,4706.55,4165.15,4611.6,4608.65,4611.6,9810,15,436176009.0,31380.0,-3060.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-26,2023-09-28,CE,40000.0,4735.0,4754.55,4530.0,4665.9,4675.05,4665.9,9240,15,412652403.75,34440.0,-3885.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-25,2023-09-28,CE,40000.0,4600.0,4950.0,4500.0,4806.95,4803.7,4806.95,2820,15,125980234.5,38325.0,-345.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-22,2023-09-28,CE,40000.0,4800.0,5050.0,4645.1,4690.65,4696.05,4690.65,6690,15,299610899.25,38670.0,-3030.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-21,2023-09-28,CE,40000.0,5230.0,5312.0,4720.0,4754.65,4720.0,4754.65,4695,15,210979327.5,41700.0,-2610.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-20,2023-09-28,CE,40000.0,5780.0,5790.0,5445.0,5572.55,5569.8,5572.55,2415,15,110044962.75,44310.0,-1170.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-18,2023-09-28,CE,40000.0,6200.0,6270.0,6013.7,6068.8,6035.0,6068.8,2205,15,101821305.75,45480.0,-1515.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-15,2023-09-28,CE,40000.0,6200.0,6324.75,6099.95,6263.4,6250.0,6263.4,1425,15,65914699.5,46995.0,-945.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-14,2023-09-28,CE,40000.0,6209.4,6209.4,5917.8,6072.5,6098.9,6072.5,3570,15,164387022.75,47940.0,-2325.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-13,2023-09-28,CE,40000.0,5580.0,6001.25,5563.0,5967.7,5972.75,5967.7,1245,15,57188083.5,50265.0,-15.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-12,2023-09-28,CE,40000.0,5800.0,5800.0,5430.0,5608.4,5650.0,5608.4,555,15,25311029.25,50280.0,-435.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-11,2023-09-28,CE,40000.0,5356.8,5730.0,5356.8,5730.0,5730.0,5730.0,525,15,23915885.25,50715.0,-75.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-08,2023-09-28,CE,40000.0,5063.05,5480.0,4980.0,5301.15,5332.45,5301.15,6315,15,285605266.5,50790.0,-3255.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-07,2023-09-28,CE,40000.0,4550.0,5083.6,4550.0,5063.0,5000.0,5063.0,4890,15,218945711.25,54045.0,1905.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-06,2023-09-28,CE,40000.0,4665.5,4709.45,4481.0,4629.05,4652.75,4629.05,5745,15,256136031.0,52140.0,60.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-05,2023-09-28,CE,40000.0,4759.05,4820.75,4600.0,4731.0,4721.7,4731.0,2340,15,104612803.5,52080.0,225.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-04,2023-09-28,CE,40000.0,4699.95,4757.0,4500.0,4746.8,4750.2,4746.8,2640,15,118000358.25,51855.0,615.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-01,2023-09-28,CE,40000.0,4203.4,4700.0,4089.55,4585.55,4584.5,4585.55,8010,15,355515116.25,51240.0,5955.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-08-31,2023-09-28,CE,40000.0,4570.0,4600.0,4210.0,4277.4,4374.5,4277.4,15570,15,690260784.75,45285.0,12615.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-08-30,2023-09-28,CE,40000.0,4850.0,4950.0,4400.0,4417.7,4450.0,4417.7,6450,15,287984114.25,32670.0,5925.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-08-29,2023-09-28,CE,40000.0,4800.0,4815.15,4685.0,4700.65,4705.0,4700.65,4575,15,204683891.25,26745.0,4110.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-28,2023-09-28,PE,40000.0,0.85,1.2,0.05,0.15,0.1,44300.95,2156475,15,86260562055.0,516555.0,-192525.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-27,2023-09-28,PE,40000.0,1.3,1.9,0.85,1.0,0.9,1.0,1743960,15,69760417945.5,709080.0,-15975.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-26,2023-09-28,PE,40000.0,1.35,1.6,1.05,1.25,1.35,1.25,1272975,15,50920728207.0,725055.0,51630.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-25,2023-09-28,PE,40000.0,1.95,2.4,1.2,1.35,1.35,1.35,1692525,15,67704050547.0,673425.0,81840.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-22,2023-09-28,PE,40000.0,2.45,3.15,1.75,1.85,1.85,1.85,1747980,15,69923383365.75,591585.0,67905.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-21,2023-09-28,PE,40000.0,3.65,4.2,2.35,2.45,2.45,2.45,1723380,15,68940222979.5,523680.0,227310.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-20,2023-09-28,PE,40000.0,5.0,6.35,3.3,3.55,3.5,3.55,263910,15,10557524159.25,296370.0,13590.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-18,2023-09-28,PE,40000.0,7.85,8.1,4.5,5.0,4.7,5.0,48840,15,1953888953.25,282780.0,6510.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-15,2023-09-28,PE,40000.0,8.95,9.0,6.3,7.65,7.8,7.65,71565,15,2863186234.5,276270.0,-3150.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-14,2023-09-28,PE,40000.0,11.25,12.15,5.7,7.95,9.8,7.95,135540,15,5422799690.25,279420.0,4215.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-13,2023-09-28,PE,40000.0,9.0,13.5,7.4,10.7,11.0,10.7,124470,15,4980165746.25,275205.0,14475.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-12,2023-09-28,PE,40000.0,12.4,14.0,8.8,9.65,9.0,9.65,65805,15,2632967947.5,260730.0,-2865.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-11,2023-09-28,PE,40000.0,11.0,13.45,10.05,12.4,13.25,12.4,61140,15,2446316260.5,263595.0,-12660.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-08,2023-09-28,PE,40000.0,15.05,16.0,11.5,12.35,12.5,12.35,126795,15,5073522765.75,276255.0,32925.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-07,2023-09-28,PE,40000.0,18.05,18.1,12.3,16.65,15.55,16.65,53190,15,2128432408.5,243330.0,8595.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-06,2023-09-28,PE,40000.0,19.35,22.95,16.3,17.0,16.5,17.0,60525,15,2422095992.25,234735.0,11085.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-05,2023-09-28,PE,40000.0,19.2,25.0,16.1,17.8,17.25,17.8,27705,15,1108724604.75,223650.0,3150.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-04,2023-09-28,PE,40000.0,21.05,23.9,17.0,19.2,19.3,19.2,64485,15,2580769562.25,220500.0,-2640.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-01,2023-09-28,PE,40000.0,26.15,31.2,21.8,22.35,22.05,22.35,166425,15,6661082794.5,223140.0,12690.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-08-31,2023-09-28,PE,40000.0,17.1,31.05,15.0,25.4,27.0,25.4,356070,15,14250917925.0,210450.0,57345.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-08-30,2023-09-28,PE,40000.0,16.6,17.1,12.1,15.8,17.1,15.8,59115,15,2365463082.75,153105.0,5145.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-08-29,2023-09-28,PE,40000.0,17.65,22.75,15.25,15.8,16.4,15.8,145530,15,5823741275.25,147960.0,79575.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-28,2023-09-28,CE,43000.0,1619.4,1713.7,1298.3,1315.85,1302.25,44300.95,42510,15,1889731266.75,20355.0,-5640.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-27,2023-09-28,CE,43000.0,1549.6,1700.0,1170.0,1609.9,1608.25,1609.9,55095,15,2448757561.5,25995.0,-7020.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-26,2023-09-28,CE,43000.0,1719.6,1799.0,1536.0,1654.35,1653.1,1654.35,15165,15,677115029.25,33015.0,-1755.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-25,2023-09-28,CE,43000.0,1705.15,1959.7,1490.0,1806.95,1807.2,1806.95,28710,15,1283043796.5,34770.0,-3735.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-22,2023-09-28,CE,43000.0,1778.3,2080.0,1629.0,1678.95,1697.2,1678.95,31275,15,1403655978.0,38505.0,-7050.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-21,2023-09-28,CE,43000.0,2320.05,2340.0,1690.0,1757.7,1696.0,1757.7,25755,15,1157341791.0,45555.0,-2460.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-20,2023-09-28,CE,43000.0,2760.0,2800.0,2465.7,2538.4,2585.35,2538.4,12585,15,573812178.75,48015.0,-3915.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
2023-09-18,2023-09-28,CE,43000.0,3175.1,3285.0,3065.4,3081.2,3069.9,3081.2,1710,15,78997887.75,51930.0,-270.0,BANKNIFTY,OPTIDX,2023,9,BANKNIFTY
