DATE,EXPIRY,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,OPTION TYPE,STRIKE PRICE
2021-01-28,2021-02-25,30000.0,30484.95,29752.1,30364.7,30419.95,30364.7,3498075,25,105282964676.25,1728550.0,636575.0,BANKNIFTY,FUTIDX,2021,,
2021-01-27,2021-02-25,31171.45,31329.6,30250.95,30383.2,30389.95,30383.2,1805800,25,55483773278.75,1091975.0,441075.0,BANKNIFTY,FUTIDX,2021,,
2021-03-25,2021-03-25,33408.45,33590.0,32391.65,33027.8,33003.9,33006.45,5237950,25,172579117152.5,396050.0,-419275.0,BANKNIFTY,FUTIDX,2021,,
2021-03-24,2021-03-25,33888.85,34016.7,33254.9,33358.3,33407.0,33358.3,4667900,25,156814778171.25,815325.0,-340600.0,BANKNIFTY,FUTIDX,2021,,
2021-03-23,2021-03-25,33760.0,34424.9,33635.0,34244.05,34290.05,34244.05,6452675,25,219544853107.5,1155925.0,-163700.0,BANKNIFTY,FUTIDX,2021,,
2021-03-22,2021-03-25,34035.3,34189.9,33413.0,33685.2,33734.95,33685.2,5056475,25,170687179257.5,1319625.0,-30700.0,BANKNIFTY,FUTIDX,2021,,
2021-03-19,2021-03-25,33600.3,34450.0,33380.05,34205.6,34130.0,34205.6,7051900,25,238865342897.5,1350325.0,-153050.0,BANKNIFTY,FUTIDX,2021,,
2021-03-18,2021-03-25,34579.8,34820.0,33668.55,33888.25,33959.75,33888.25,6009525,25,205955931413.75,1503375.0,102975.0,BANKNIFTY,FUTIDX,2021,,
2021-03-17,2021-03-25,34900.0,35184.15,34230.25,34360.65,34245.0,34360.65,5402775,25,187665183973.75,1400400.0,-39825.0,BANKNIFTY,FUTIDX,2021,,
2021-03-16,2021-03-25,35425.0,35494.0,34790.0,34923.4,34930.0,34923.4,4743450,25,166509931617.5,1440225.0,103175.0,BANKNIFTY,FUTIDX,2021,,
2021-03-15,2021-03-25,35485.5,35544.0,34455.0,35304.7,35336.35,35304.7,5685125,25,198376947525.0,1337050.0,-197775.0,BANKNIFTY,FUTIDX,2021,,
2021-03-12,2021-03-25,36505.25,36554.0,35206.55,35522.1,35458.0,35522.1,5713650,25,204855361136.25,1534825.0,168650.0,BANKNIFTY,FUTIDX,2021,,
2021-03-10,2021-03-25,36244.0,36244.0,35816.0,36007.75,35995.25,36007.75,3504700,25,126274124462.5,1366175.0,-41650.0,BANKNIFTY,FUTIDX,2021,,
2021-03-09,2021-03-25,35668.0,36154.0,35604.0,35932.95,35948.2,35932.95,5573775,25,199842607886.25,1407825.0,-103375.0,BANKNIFTY,FUTIDX,2021,,
2021-03-08,2021-03-25,35501.05,35888.5,35100.0,35316.05,35367.65,35316.05,5359775,25,190023096115.0,1511200.0,18900.0,BANKNIFTY,FUTIDX,2021,,
2021-03-05,2021-03-25,35500.0,35660.0,34887.9,35287.95,35380.0,35287.95,6118900,25,215898188118.75,1492300.0,146500.0,BANKNIFTY,FUTIDX,2021,,
2021-03-04,2021-03-25,35726.25,36421.25,35530.0,35879.75,35885.2,35879.75,5819625,25,209090791478.75,1345800.0,-158500.0,BANKNIFTY,FUTIDX,2021,,
2021-03-04,2021-03-25,35726.25,36421.25,35530.0,35879.75,35885.2,35879.75,5819625,25,209090791478.75,1345800.0,-158500.0,BANKNIFTY,FUTIDX,2021,,
2021-03-03,2021-03-25,35750.0,36580.95,35666.8,36491.75,36485.0,36491.75,4746525,25,171676982238.75,1504300.0,-89725.0,BANKNIFTY,FUTIDX,2021,,
2021-03-02,2021-03-25,35460.05,35754.8,34983.05,35454.85,35504.2,35454.85,5296550,25,187208426386.25,1594025.0,107425.0,BANKNIFTY,FUTIDX,2021,,
2021-03-02,2021-03-25,35460.05,35754.8,34983.05,35454.85,35504.2,35454.85,5296550,25,187208426386.25,1594025.0,107425.0,BANKNIFTY,FUTIDX,2021,,
2021-03-01,2021-03-25,35350.0,35615.0,34983.05,35324.55,35370.0,35324.55,4430550,25,156478704193.75,1486600.0,6650.0,BANKNIFTY,FUTIDX,2021,,
2021-02-26,2021-03-25,36000.0,36080.0,34660.0,34870.35,34889.0,34870.35,8543850,25,300618304740.0,1479950.0,132000.0,BANKNIFTY,FUTIDX,2021,,
2021-02-25,2021-03-25,36825.0,37325.0,36637.0,36719.7,36719.0,36719.7,3570500,25,132000438002.5,1347950.0,360400.0,BANKNIFTY,FUTIDX,2021,,
2021-02-24,2021-03-25,35149.95,36650.0,35100.0,36551.65,36644.05,36551.65,1768050,25,63736580091.25,987550.0,341375.0,BANKNIFTY,FUTIDX,2021,,
2021-02-23,2021-03-25,35547.6,35773.45,35066.15,35202.05,35218.45,35202.05,1030600,25,36444316198.75,646175.0,148425.0,BANKNIFTY,FUTIDX,2021,,
2021-04-29,2021-04-29,33902.25,34298.85,33271.8,33729.6,33712.0,33714.5,4793500,25,161722644572.5,765725.0,-409075.0,BANKNIFTY,FUTIDX,2021,,
2021-04-28,2021-04-29,32874.0,33764.9,32833.9,33696.2,33669.95,33696.2,4348550,25,144953133858.75,1174800.0,-477650.0,BANKNIFTY,FUTIDX,2021,,
2021-04-27,2021-04-29,32238.0,32784.7,32150.05,32741.95,32767.0,32741.95,3627775,25,118089353245.0,1652450.0,-102200.0,BANKNIFTY,FUTIDX,2021,,
2021-04-26,2021-04-29,32221.2,32624.95,32150.55,32302.55,32294.9,32302.55,4613875,25,149492317090.0,1754650.0,96950.0,BANKNIFTY,FUTIDX,2021,,
2021-04-23,2021-04-29,31505.0,32169.9,31376.4,31709.6,31602.8,31709.6,5846800,25,185933158443.75,1657700.0,-87150.0,BANKNIFTY,FUTIDX,2021,,
2021-04-22,2021-04-29,30798.55,31823.75,30588.95,31762.85,31725.6,31762.85,5916475,25,185128049552.5,1744850.0,95175.0,BANKNIFTY,FUTIDX,2021,,
2021-04-20,2021-04-29,31589.0,31784.3,30917.0,31120.55,31115.45,31120.55,5011775,25,157382656510.0,1649675.0,42675.0,BANKNIFTY,FUTIDX,2021,,
2021-04-19,2021-04-29,31105.25,31337.5,30451.6,31239.7,31267.4,31239.7,6019825,25,185479972465.0,1607000.0,-236575.0,BANKNIFTY,FUTIDX,2021,,
2021-04-16,2021-04-29,32260.0,32439.2,31986.45,32075.65,32023.1,32075.65,4072225,25,131031370227.5,1843575.0,-48200.0,BANKNIFTY,FUTIDX,2021,,
