DATE,EXPIRY,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,OPTION TYPE,STRIKE PRICE
2023-08-23,2023-08-31,44077.05,44573.65,44016.15,44519.45,44550.0,44519.45,3187065,15,141295927812.0,1837110.0,660.0,BANKNIFTY,FUTIDX,2023,,
2023-08-22,2023-08-31,44159.0,44196.05,44050.0,44088.05,44077.0,44088.05,1357080,15,59885669739.0,1836450.0,-5490.0,BANKNIFTY,FUTIDX,2023,,
2023-08-21,2023-08-31,43900.0,44215.9,43900.0,44114.3,44116.35,44114.3,2186700,15,96413670116.25,1841940.0,-226245.0,BANKNIFTY,FUTIDX,2023,,
2023-08-18,2023-08-31,43905.5,44071.15,43785.05,43964.7,43932.0,43964.7,2193855,15,96485510809.5,2068185.0,-45420.0,BANKNIFTY,FUTIDX,2023,,
2023-08-17,2023-08-31,43994.6,44224.8,43925.0,44047.4,44042.1,44047.4,3837855,15,169177628992.5,2113605.0,132120.0,BANKNIFTY,FUTIDX,2023,,
2023-08-16,2023-08-31,43975.0,44147.7,43818.65,44074.4,44038.0,44074.4,3208890,15,141217389927.75,1981485.0,76830.0,BANKNIFTY,FUTIDX,2023,,
2023-08-14,2023-08-31,44319.95,44398.95,43982.4,44234.05,44219.7,44234.05,2661375,15,117522602752.5,1904655.0,-128190.0,BANKNIFTY,FUTIDX,2023,,
2023-08-11,2023-08-31,44759.0,44759.0,44392.4,44464.35,44477.0,44464.35,2817735,15,125525946163.5,2032845.0,153825.0,BANKNIFTY,FUTIDX,2023,,
2023-08-10,2023-08-31,44943.95,45142.15,44625.95,44771.45,44751.1,44771.45,3743040,15,167788341692.25,1879020.0,205155.0,BANKNIFTY,FUTIDX,2023,,
2023-08-09,2023-08-31,45062.95,45073.05,44685.95,45030.45,45017.7,45030.45,2844240,15,127622687510.25,1673865.0,-96435.0,BANKNIFTY,FUTIDX,2023,,
2023-08-08,2023-08-31,44972.3,45250.0,44945.5,45057.0,45064.6,45057.0,2080695,15,93830840762.25,1770300.0,5970.0,BANKNIFTY,FUTIDX,2023,,
2023-08-07,2023-08-31,45048.95,45132.95,44885.3,44964.35,44948.0,44964.35,2000670,15,90033788151.0,1764330.0,27210.0,BANKNIFTY,FUTIDX,2023,,
