DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2023-02-23,2023-02-23,CE,18000.0,1.4,2.25,0.05,0.15,0.1,17511.25,92092950,50,1657774029860.0,10207200.0,-5023650.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-22,2023-02-23,CE,18000.0,14.8,14.8,2.85,3.3,3.6,3.3,128256300,50,2309280340082.5,15230850.0,1527850.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-21,2023-02-23,CE,18000.0,36.0,49.75,16.35,18.65,20.0,18.65,153121850,50,2760888418947.5,13703000.0,-2020800.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-20,2023-02-23,CE,18000.0,71.0,91.6,32.9,37.25,37.0,37.25,174530350,50,3151868327025.0,15723800.0,3928200.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-17,2023-02-23,CE,18000.0,104.0,125.0,60.45,72.9,71.0,72.9,184026000,50,3328494210527.5,11795600.0,6276950.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-16,2023-02-23,CE,18000.0,150.0,205.0,129.35,136.6,132.75,136.6,24163450,50,438905856705.0,5518650.0,1423250.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-15,2023-02-23,CE,18000.0,104.0,142.0,68.15,131.45,136.0,131.45,18886250,50,341861668325.0,4095400.0,356000.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-14,2023-02-23,CE,18000.0,75.0,116.4,61.05,105.0,104.0,105.0,11138900,50,201505815025.0,3739400.0,-532450.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-13,2023-02-23,CE,18000.0,85.0,93.5,54.05,61.15,60.9,61.15,8364350,50,151097001840.0,4277050.0,607750.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-10,2023-02-23,CE,18000.0,129.1,129.1,77.4,89.2,87.0,89.2,6819950,50,123361410107.5,3669300.0,313650.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-09,2023-02-23,CE,18000.0,125.0,146.75,90.5,129.1,134.6,129.1,6139350,50,111236567700.0,3355650.0,47100.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-08,2023-02-23,CE,18000.0,98.0,142.0,95.95,126.45,123.1,126.45,6183050,50,112065422150.0,3308550.0,-213000.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-07,2023-02-23,CE,18000.0,129.15,134.65,83.5,96.75,95.0,96.75,4503200,50,81525422382.5,3521550.0,255200.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-06,2023-02-23,CE,18000.0,140.1,147.65,105.05,117.0,113.0,117.0,4082250,50,73961451867.5,3266350.0,336200.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-03,2023-02-23,CE,18000.0,131.1,179.8,92.0,166.65,150.0,166.65,5294350,50,95981525020.0,2930150.0,25350.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-02,2023-02-23,CE,18000.0,119.95,142.75,96.85,114.55,112.0,114.55,3852300,50,69789964307.5,2904800.0,139750.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-01,2023-02-23,CE,18000.0,220.0,283.9,100.2,136.35,131.0,136.35,9545500,50,173613335617.5,2765050.0,154000.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-01-31,2023-02-23,CE,18000.0,212.35,216.85,165.5,195.85,195.0,195.85,2309550,50,42002605002.5,2611050.0,76650.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-01-30,2023-02-23,CE,18000.0,179.75,229.15,139.4,191.7,197.25,191.7,3117750,50,56687021972.5,2534400.0,39900.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-01-27,2023-02-23,CE,18000.0,273.8,282.5,155.35,184.4,184.0,184.4,6988550,50,127306978342.5,2494500.0,526400.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-01-25,2023-02-23,CE,18000.0,384.2,384.2,270.4,281.0,283.1,281.0,4033500,50,73817767385.0,1968100.0,891200.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-01-24,2023-02-23,CE,18000.0,454.0,455.0,386.75,405.2,399.0,405.2,756300,50,13927060602.5,1076900.0,186700.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-23,2023-02-23,PE,18000.0,438.45,539.9,373.3,490.15,490.05,17511.25,2726300,50,50303610690.0,2404750.0,-781450.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-22,2023-02-23,PE,18000.0,234.95,471.0,228.2,438.4,436.6,438.4,8063450,50,147875604315.0,3186200.0,-1335150.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-21,2023-02-23,PE,18000.0,150.05,214.8,116.75,180.15,166.05,180.15,60351600,50,1095809446160.0,4521350.0,-1862250.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-20,2023-02-23,PE,18000.0,97.6,198.4,78.6,174.5,170.0,174.5,108759700,50,1970865593967.5,6383600.0,-533650.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-17,2023-02-23,PE,18000.0,94.85,169.8,78.65,123.05,115.35,123.05,154450300,50,2797271731700.0,6917250.0,1264500.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-16,2023-02-23,PE,18000.0,75.0,82.8,53.7,76.3,79.2,76.3,39113650,50,706658165057.5,5652750.0,2230650.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-15,2023-02-23,PE,18000.0,181.95,196.5,92.65,98.85,97.0,98.85,10770100,50,195296076467.5,3422100.0,917300.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-14,2023-02-23,PE,18000.0,235.0,247.45,148.3,160.45,161.85,160.45,4846650,50,88098063027.5,2504800.0,317650.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-13,2023-02-23,PE,18000.0,215.05,304.25,194.3,258.5,261.4,258.5,2310300,50,42182766200.0,2189050.0,-95100.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-10,2023-02-23,PE,18000.0,221.75,258.1,200.6,210.4,213.2,210.4,2415400,50,44019965205.0,2284150.0,-71450.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-09,2023-02-23,PE,18000.0,220.05,268.45,174.0,184.35,174.0,184.35,2870900,50,52275973207.5,2355600.0,45950.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-08,2023-02-23,PE,18000.0,304.2,306.85,201.9,216.95,216.0,216.95,2763200,50,50369296345.0,2309650.0,40000.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-07,2023-02-23,PE,18000.0,280.15,378.0,268.25,315.05,312.0,315.05,1144050,50,20956202615.0,2269650.0,-43100.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-06,2023-02-23,PE,18000.0,288.0,360.0,281.05,310.65,313.2,310.65,1318750,50,24156108432.5,2312750.0,108050.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-03,2023-02-23,PE,18000.0,369.4,455.0,251.0,261.95,273.0,261.95,1774350,50,32519774180.0,2204700.0,-8650.0,NIFTY,OPTIDX,2023,2,NIFTY
2023-02-02,2023-02-23,PE,18000.0,500.0,577.2,399.0,435.35,442.3,435.35,976950,50,18034500827.5,2213350.0,-42900.0,NIFTY,OPTIDX,2023,2,NIFTY
