DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2024-04-25,2024-04-25,CE,20000.0,2342.4,2653.7,2330.1,2587.8,2573.35,22570.35,609400,50,13700896762.5,184500.0,-434650.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-24,2024-04-25,CE,20000.0,2412.05,2491.95,2385.2,2409.4,2423.95,2409.4,220050,50,4941095572.5,619150.0,-112300.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-23,2024-04-25,CE,20000.0,2387.45,2418.75,2349.4,2369.45,2355.25,2369.45,300800,50,6733123037.5,731450.0,-153950.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-22,2024-04-25,CE,20000.0,2263.65,2397.0,2187.4,2345.95,2395.9,2345.95,236700,50,5273957255.0,885400.0,-162100.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-19,2024-04-25,CE,20000.0,1900.0,2157.7,1822.65,2116.85,2125.4,2116.85,286550,50,6315064650.0,1047500.0,-66300.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-18,2024-04-25,CE,20000.0,2270.0,2340.0,2037.45,2056.75,2082.0,2056.75,38350,50,851117652.5,1113800.0,-11300.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-16,2024-04-25,CE,20000.0,2217.35,2248.75,2113.0,2186.9,2206.55,2186.9,56250,50,1248634427.5,1125100.0,-21450.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-15,2024-04-25,CE,20000.0,2450.0,2510.45,2341.0,2353.6,2355.0,2353.6,89700,50,2010389057.5,1146550.0,-36050.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-12,2024-04-25,CE,20000.0,2720.2,2742.0,2585.0,2592.2,2592.05,2592.2,86300,50,1956176960.0,1182600.0,-43350.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-10,2024-04-25,CE,20000.0,2749.95,2811.9,2743.35,2794.8,2793.9,2794.8,68950,50,1570748727.5,1225950.0,-4850.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-09,2024-04-25,CE,20000.0,2780.0,2834.7,2691.3,2721.5,2722.65,2721.5,70950,50,1616318865.0,1230800.0,-33550.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-08,2024-04-25,CE,20000.0,2636.95,2759.9,2630.0,2736.95,2741.85,2736.95,118050,50,2680938927.5,1264350.0,-71250.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-05,2024-04-25,CE,20000.0,2550.0,2600.0,2500.0,2574.95,2596.2,2574.95,135900,50,3065008300.0,1335600.0,-67650.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-04,2024-04-25,CE,20000.0,2644.0,2650.0,2415.0,2602.45,2620.0,2602.45,134750,50,3039396337.5,1403250.0,-45700.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-03,2024-04-25,CE,20000.0,2500.0,2618.0,2436.0,2530.7,2529.95,2530.7,130700,50,2945736810.0,1448950.0,-23800.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-02,2024-04-25,CE,20000.0,2550.0,2590.15,2497.0,2560.4,2557.0,2560.4,198850,50,4482373090.0,1472750.0,-70850.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-01,2024-04-25,CE,20000.0,2500.0,2643.2,2500.0,2585.8,2595.0,2585.8,426200,50,9630852057.5,1543600.0,-352750.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-03-28,2024-04-25,CE,20000.0,2345.85,2634.0,2345.85,2468.45,2452.15,2468.45,592350,50,13336697232.5,1896350.0,125300.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-03-27,2024-04-25,CE,20000.0,2268.0,2381.9,2257.7,2340.95,2360.05,2340.95,388900,50,8692670900.0,1771050.0,307700.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-03-26,2024-04-25,CE,20000.0,2394.3,2394.3,2250.0,2265.85,2267.5,2265.85,285250,50,6357526905.0,1463350.0,219750.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-25,2024-04-25,PE,20000.0,0.3,0.35,0.05,0.1,0.05,22570.35,8615750,50,172316518625.0,2291600.0,-1150600.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-24,2024-04-25,PE,20000.0,1.0,1.0,0.3,0.35,0.4,0.35,5994350,50,119890627605.0,3442200.0,-611050.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-23,2024-04-25,PE,20000.0,1.75,1.95,1.1,1.2,1.3,1.2,3016900,50,60341991352.5,4053250.0,-284200.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-22,2024-04-25,PE,20000.0,2.6,2.7,1.15,1.7,1.75,1.7,9848950,50,196993934272.5,4337450.0,59350.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-19,2024-04-25,PE,20000.0,4.55,6.2,2.5,3.3,3.2,3.3,22620800,50,452503036535.0,4278100.0,830550.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-18,2024-04-25,PE,20000.0,2.05,2.7,1.05,2.4,2.35,2.4,5494550,50,109899906975.0,3447550.0,1763700.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-16,2024-04-25,PE,20000.0,3.85,5.75,2.0,2.2,2.1,2.2,877150,50,17545369210.0,1683850.0,-80450.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-15,2024-04-25,PE,20000.0,2.85,3.95,2.65,3.55,3.7,3.55,878400,50,17571010902.5,1764300.0,19550.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-12,2024-04-25,PE,20000.0,2.85,2.85,2.25,2.45,2.3,2.45,683300,50,13667678522.5,1744750.0,-181650.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-10,2024-04-25,PE,20000.0,2.3,3.9,1.9,3.2,3.1,3.2,1871150,50,37429081205.0,1926400.0,-92700.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-09,2024-04-25,PE,20000.0,1.85,2.55,1.8,2.3,2.2,2.3,454250,50,9086026810.0,2019100.0,-53200.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-08,2024-04-25,PE,20000.0,2.95,3.75,1.65,2.15,2.05,2.15,1195450,50,23911773097.5,2072300.0,466400.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-05,2024-04-25,PE,20000.0,3.4,3.4,2.5,3.0,3.1,3.0,514150,50,10284454630.0,1605900.0,-30800.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-04,2024-04-25,PE,20000.0,2.65,3.9,2.15,2.6,2.55,2.6,497150,50,9944437602.5,1636700.0,80750.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-03,2024-04-25,PE,20000.0,4.9,4.95,3.1,3.35,3.2,3.35,387950,50,7760440210.0,1555950.0,-9950.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-02,2024-04-25,PE,20000.0,5.05,5.3,3.75,4.3,4.0,4.3,574300,50,11488518112.5,1565900.0,70950.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-01,2024-04-25,PE,20000.0,7.0,7.7,4.7,4.95,4.75,4.95,579250,50,11588007905.0,1494950.0,-77900.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-03-28,2024-04-25,PE,20000.0,8.0,8.45,6.15,7.3,7.25,7.3,1094800,50,21904245455.0,1572850.0,-89850.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-03-27,2024-04-25,PE,20000.0,8.15,8.5,6.1,7.9,7.6,7.9,746200,50,14929815697.5,1662700.0,189950.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-03-26,2024-04-25,PE,20000.0,10.95,10.95,7.5,8.05,7.7,8.05,1218550,50,24381680437.5,1472750.0,377000.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-25,2024-04-25,CE,21000.0,1352.0,1644.4,1330.0,1583.5,1574.75,22570.35,197350,50,4436351067.5,352700.0,-32100.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-24,2024-04-25,CE,21000.0,1426.95,1491.0,1385.05,1411.2,1423.6,1411.2,194800,50,4374515712.5,384800.0,-112150.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-23,2024-04-25,CE,21000.0,1424.65,1430.0,1347.15,1377.05,1358.0,1377.05,197100,50,4414960987.5,496950.0,16100.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-22,2024-04-25,CE,21000.0,1239.95,1397.45,1193.25,1355.35,1396.65,1355.35,131050,50,2919779992.5,480850.0,-51250.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-19,2024-04-25,CE,21000.0,884.5,1175.0,846.15,1134.85,1133.05,1134.85,318350,50,7000230057.5,532100.0,-19850.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-18,2024-04-25,CE,21000.0,1265.0,1339.35,1038.65,1061.85,1092.0,1061.85,158550,50,3518171660.0,551950.0,-16400.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-16,2024-04-25,CE,21000.0,1234.1,1255.0,1125.0,1210.95,1219.7,1210.95,102500,50,2275785402.5,568350.0,-10450.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-15,2024-04-25,CE,21000.0,1475.0,1513.85,1350.05,1363.6,1365.0,1363.6,63250,50,1417850210.0,578800.0,-18000.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-12,2024-04-25,CE,21000.0,1731.15,1748.35,1586.95,1598.4,1598.85,1598.4,66300,50,1500991985.0,596800.0,-10400.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-10,2024-04-25,CE,21000.0,1764.95,1820.0,1753.1,1809.9,1798.35,1809.9,89150,50,2031142442.5,607200.0,6350.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-09,2024-04-25,CE,21000.0,1780.85,1840.0,1710.0,1732.6,1728.3,1732.6,34850,50,794151235.0,600850.0,-18650.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-08,2024-04-25,CE,21000.0,1650.0,1769.95,1631.55,1742.0,1748.0,1742.0,54500,50,1238161257.5,619500.0,-32300.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-05,2024-04-25,CE,21000.0,1525.0,1615.0,1510.0,1590.75,1610.0,1590.75,58950,50,1330391810.0,651800.0,-6700.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-04,2024-04-25,CE,21000.0,1628.0,1665.0,1426.45,1614.4,1637.7,1614.4,121450,50,2739105612.5,658500.0,-35150.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-03,2024-04-25,CE,21000.0,1494.6,1625.4,1448.0,1537.95,1545.4,1537.95,80350,50,1809295435.0,693650.0,-31400.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-02,2024-04-25,CE,21000.0,1575.0,1607.75,1507.6,1572.55,1569.3,1572.55,125400,50,2828252095.0,725050.0,-82800.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-04-01,2024-04-25,CE,21000.0,1600.0,1655.0,1548.5,1599.55,1606.4,1599.55,199100,50,4502079670.0,807850.0,-156400.0,NIFTY,OPTIDX,2024,4,NIFTY
2024-03-28,2024-04-25,CE,21000.0,1381.0,1654.95,1378.95,1491.2,1480.0,1491.2,428100,50,9648023072.5,964250.0,228900.0,NIFTY,OPTIDX,2024,4,NIFTY
