DATE,EXPIRY,OPTION TYPE,STRIKE PRICE,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,MONTH,SYMBOL_NAME
2024-11-28,2024-11-28,CE,22000.0,2309.35,2348.5,1854.0,1902.7,1914.0,23914.15,20575,25,494535346.25,19975.0,-9475.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-27,2024-11-28,CE,22000.0,2200.65,2353.1,2181.95,2305.2,2315.35,2305.2,9475,25,229753227.5,29450.0,-2675.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-26,2024-11-28,CE,22000.0,2281.2,2281.2,2160.0,2203.75,2200.65,2203.75,4950,25,119875192.5,32125.0,50.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-25,2024-11-28,CE,22000.0,2150.0,2350.6,2150.0,2283.5,2290.5,2283.5,16525,25,401248255.0,32075.0,-6925.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-22,2024-11-28,CE,22000.0,1400.15,1928.8,1400.15,1892.25,1895.65,1892.25,26675,25,631364828.75,39000.0,-3250.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-21,2024-11-28,CE,22000.0,1400.05,1405.0,1285.6,1351.1,1357.65,1351.1,55400,25,1293721210.0,42250.0,19400.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-19,2024-11-28,CE,22000.0,1650.0,1839.0,1491.1,1527.85,1497.75,1527.85,14125,25,334757700.0,22850.0,3750.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-18,2024-11-28,CE,22000.0,1611.05,1616.35,1414.6,1509.3,1510.0,1509.3,16800,25,394757358.75,19100.0,9750.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-14,2024-11-28,CE,22000.0,1750.0,1750.0,1574.0,1605.0,1608.75,1605.0,10600,25,250534547.5,9350.0,9350.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-28,2024-11-28,PE,22000.0,0.4,0.4,0.05,0.1,0.05,23914.15,15854125,25,348793776853.75,2133300.0,-1130050.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-27,2024-11-28,PE,22000.0,1.1,1.15,0.45,0.65,0.6,0.65,6941375,25,152715152382.5,3263350.0,-685350.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-26,2024-11-28,PE,22000.0,1.5,1.9,0.85,1.05,0.9,1.05,9872825,25,217214538386.25,3948700.0,-839200.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-25,2024-11-28,PE,22000.0,1.9,3.05,1.45,2.1,2.2,2.1,24772450,25,545040422121.25,4787900.0,-961325.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-22,2024-11-28,PE,22000.0,5.95,6.7,3.35,4.1,3.55,4.1,27453925,25,604109086260.0,5749225.0,1603450.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-21,2024-11-28,PE,22000.0,7.55,10.65,4.6,6.6,7.3,6.6,12391675,25,272705075571.25,4145775.0,2290400.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-19,2024-11-28,PE,22000.0,4.2,9.25,2.3,6.15,7.5,6.15,5470925,25,120384399433.75,1855375.0,525200.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-18,2024-11-28,PE,22000.0,6.4,9.1,4.2,4.75,4.55,4.75,2647950,25,58270821267.5,1330175.0,320250.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-14,2024-11-28,PE,22000.0,20.95,20.95,5.6,6.4,5.75,6.4,1933825,25,42557529906.25,1009925.0,1009925.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-28,2024-11-28,CE,23000.0,1314.7,1350.0,845.6,905.5,916.2,23914.15,492775,25,11875799965.0,295275.0,-129625.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-27,2024-11-28,CE,23000.0,1190.0,1384.0,1158.85,1304.6,1314.65,1304.6,288850,25,7015096710.0,424900.0,-109975.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-26,2024-11-28,CE,23000.0,1325.0,1337.4,1140.0,1219.95,1211.1,1219.95,221625,25,5367403993.75,534875.0,-126750.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-25,2024-11-28,CE,23000.0,1250.0,1369.6,1128.65,1259.95,1301.0,1259.95,544175,25,13212358963.75,661625.0,-315500.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-22,2024-11-28,CE,23000.0,400.1,985.85,400.1,911.65,918.25,911.65,1898975,25,44944792283.75,977125.0,-102700.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-21,2024-11-28,CE,23000.0,550.05,550.05,383.0,425.2,431.0,425.2,1417925,25,33223540887.5,1079825.0,152150.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-19,2024-11-28,CE,23000.0,610.0,862.0,557.7,591.3,574.95,591.3,642125,25,15239697151.25,927675.0,-33725.0,NIFTY,OPTIDX,2024,11,NIFTY
2024-11-18,2024-11-28,CE,23000.0,683.85,692.3,488.0,572.4,573.95,572.4,955100,25,22506620076.25,961400.0,25175.0,NIFTY,OPTIDX,2024,11,NIFTY
